2025-11-19 17:05:00.770 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:07:40.505 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 15]. Expected string, got int
2025-11-20 10:07:40.506 | WARNING  | yaml_check.line_finder:find_key_line_number:80 | 未找到 key 路径: hardware.machines.id
2025-11-20 10:07:40.506 | WARNING  | yaml_check.views:validate_yaml:104 | 未能找到 key 的行号: hardware.machines.id
2025-11-20 10:07:40.507 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:07:40.507 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.13528728485107422
2025-11-20 10:07:49.838 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:07:49.946 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:07:49.946 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:07:49.947 | INFO     | yaml_check.validator:validate:494 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:07:49.951 | INFO     | yaml_check.validator:validate_required_root_keys:259 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:07:49.951 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:343 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:07:49.952 | WARNING  | yaml_check.validator:validate_value_types:450 | E101: 字段 [hardware.machines.id: 15] 类型错误，期望 string，实际 int
2025-11-20 10:07:49.952 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:07:49.952 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 15]. Expected string, got int
2025-11-20 10:07:49.953 | WARNING  | yaml_check.line_finder:find_key_line_number:80 | 未找到 key 路径: hardware.machines.id
2025-11-20 10:07:49.953 | WARNING  | yaml_check.views:validate_yaml:104 | 未能找到 key 的行号: hardware.machines.id
2025-11-20 10:07:49.953 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:07:49.954 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1157681941986084
2025-11-20 10:08:09.121 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:08:09.264 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:08:09.265 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:08:09.265 | INFO     | yaml_check.validator:validate:494 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:08:09.269 | INFO     | yaml_check.validator:validate_required_root_keys:259 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:08:09.269 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:343 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:08:09.270 | WARNING  | yaml_check.validator:validate_value_types:450 | E101: 字段 [hardware.machines.id: 15] 类型错误，期望 string，实际 int
2025-11-20 10:08:09.270 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:08:09.270 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 15]. Expected string, got int
2025-11-20 10:08:09.271 | WARNING  | yaml_check.line_finder:find_key_line_number:80 | 未找到 key 路径: hardware.machines.id
2025-11-20 10:08:09.271 | WARNING  | yaml_check.views:validate_yaml:104 | 未能找到 key 的行号: hardware.machines.id
2025-11-20 10:08:09.271 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:08:09.271 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1508345603942871
2025-11-20 10:08:13.644 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:08:13.776 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:08:13.776 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:08:13.777 | INFO     | yaml_check.validator:validate:494 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:08:13.780 | INFO     | yaml_check.validator:validate_required_root_keys:259 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:08:13.780 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:343 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:08:13.781 | WARNING  | yaml_check.validator:validate_value_types:450 | E101: 字段 [hardware.machines.id: 15] 类型错误，期望 string，实际 int
2025-11-20 10:08:13.781 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:08:13.781 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 15]. Expected string, got int
2025-11-20 10:08:13.782 | WARNING  | yaml_check.line_finder:find_key_line_number:80 | 未找到 key 路径: hardware.machines.id
2025-11-20 10:08:13.782 | WARNING  | yaml_check.views:validate_yaml:104 | 未能找到 key 的行号: hardware.machines.id
2025-11-20 10:08:13.782 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:08:13.783 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.13911199569702148
2025-11-20 10:09:42.110 | INFO     | xadmin.logru_config:emit:23 | /home/zx/xadmin_zx/yaml_check/line_finder.py changed, reloading.
2025-11-20 10:10:00.510 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:10:00.679 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:10:00.680 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:10:00.680 | INFO     | yaml_check.validator:validate:494 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:10:00.685 | INFO     | yaml_check.validator:validate_required_root_keys:259 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:10:00.686 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:343 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:10:00.687 | WARNING  | yaml_check.validator:validate_value_types:450 | E101: 字段 [hardware.machines.id: 15] 类型错误，期望 string，实际 int
2025-11-20 10:10:00.687 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:10:00.687 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 15]. Expected string, got int
2025-11-20 10:10:00.688 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:10:00.688 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:10:00.688 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:10:00.689 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.17923402786254883
2025-11-20 10:10:02.484 | INFO     | yaml_check.line_finder:find_key_line_number:112 | 找到完整 key 路径 'metadata.version' 在第 3 行
2025-11-20 10:10:02.484 | INFO     | yaml_check.line_finder:find_key_line_number:112 | 找到完整 key 路径 'hardware.machines' 在第 7 行
2025-11-20 10:10:02.485 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:10:02.486 | INFO     | yaml_check.line_finder:find_key_line_number:112 | 找到完整 key 路径 'environment.machines.navi22-test-02.configurations' 在第 15 行
2025-11-20 10:10:02.487 | INFO     | yaml_check.line_finder:find_key_line_number:99 | 在数组项中找到 key 'os' 在第 17 行（换行格式）
2025-11-20 10:10:14.898 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:10:15.207 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:10:15.207 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:10:15.207 | INFO     | yaml_check.validator:validate:494 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:10:15.211 | INFO     | yaml_check.validator:validate_required_root_keys:259 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:10:15.211 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:343 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:10:15.212 | WARNING  | yaml_check.validator:validate_value_types:450 | E101: 字段 [hardware.machines.id: 15] 类型错误，期望 string，实际 int
2025-11-20 10:10:15.212 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:10:15.212 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 15]. Expected string, got int
2025-11-20 10:10:15.213 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:10:15.213 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:10:15.213 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:10:15.214 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.3162689208984375
2025-11-20 10:13:00.796 | INFO     | xauth.api_auth:login:59 | 登录成功 - 用户: admin, Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:13:00.797 | INFO     | xadmin.logru_config:emit:23 | "POST - login /system/auth/login" 1.3333697319030762
2025-11-20 10:13:00.809 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:13:00.963 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:13:01.032 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_info /system/auth/user/info" 0.22365427017211914
2025-11-20 10:13:01.041 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:13:01.189 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:13:01.209 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_route /system/auth/route" 0.16827130317687988
2025-11-20 10:13:02.834 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.12331104278564453
2025-11-20 10:13:02.843 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.12708330154418945
2025-11-20 10:13:02.846 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.12659668922424316
2025-11-20 10:13:05.495 | INFO     | xadmin.logru_config:emit:23 | "GET - get_asic_names /tp/api/sut-device/asic-names" 0.12540745735168457
2025-11-20 10:13:05.500 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.12810730934143066
2025-11-20 10:13:06.446 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.14879226684570312
2025-11-20 10:13:06.596 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 0.12993621826171875
2025-11-20 10:13:07.646 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.11943411827087402
2025-11-20 10:13:10.534 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/8/kernels" 0.13170242309570312
2025-11-20 10:13:10.670 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/8/kernels" 0.13109254837036133
2025-11-20 10:13:10.811 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/8/kernels" 0.13565564155578613
2025-11-20 10:13:13.141 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.11539769172668457
2025-11-20 10:13:13.282 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.13199710845947266
2025-11-20 10:13:13.439 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.1400284767150879
2025-11-20 10:13:13.595 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.1442577838897705
2025-11-20 10:13:13.745 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.13948416709899902
2025-11-20 10:13:13.908 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.1512162685394287
2025-11-20 10:13:14.103 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.1847529411315918
2025-11-20 10:13:14.245 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.12566828727722168
2025-11-20 10:13:14.412 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.15772056579589844
2025-11-20 10:13:14.829 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.40334415435791016
2025-11-20 10:13:14.985 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.14209890365600586
2025-11-20 10:13:15.158 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.15823674201965332
2025-11-20 10:13:15.324 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.15259504318237305
2025-11-20 10:13:15.484 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.14234542846679688
2025-11-20 10:13:19.002 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:13:19.155 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:13:19.156 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:13:19.156 | INFO     | yaml_check.validator:validate:433 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:13:19.161 | INFO     | yaml_check.validator:validate_required_root_keys:210 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:13:19.162 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:294 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:13:19.162 | WARNING  | yaml_check.validator:validate_value_types:391 | E101: 字段 [hardware.machines.0.id] 类型错误，期望 string，实际 int，值: 1
2025-11-20 10:13:19.163 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:13:19.163 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.0.id]. Expected string, got int
2025-11-20 10:13:19.164 | WARNING  | yaml_check.line_finder:find_key_line_number:80 | 未找到 key 路径: hardware.machines.0.id
2025-11-20 10:13:19.164 | WARNING  | yaml_check.views:validate_yaml:89 | 未能找到 key 的行号: hardware.machines.0.id
2025-11-20 10:13:19.164 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 10:13:19.164 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.16234445571899414
2025-11-20 10:13:21.288 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:13:21.460 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:13:21.461 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:13:21.461 | INFO     | yaml_check.validator:validate:433 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:13:21.465 | INFO     | yaml_check.validator:validate_required_root_keys:210 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:13:21.465 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:294 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:13:21.466 | WARNING  | yaml_check.validator:validate_value_types:391 | E101: 字段 [hardware.machines.0.id] 类型错误，期望 string，实际 int，值: 1
2025-11-20 10:13:21.466 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:13:21.466 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.0.id]. Expected string, got int
2025-11-20 10:13:21.467 | WARNING  | yaml_check.line_finder:find_key_line_number:80 | 未找到 key 路径: hardware.machines.0.id
